coinpair,length_in_days,balance,config_length,config_multiplier,no_of_orders,number_of_profit_order,number_of_loss_order,average_profit,average_loss,profit_amounts,loss_amounts,avarage_pnl_per_month
sol,681,46,10,13,19,6,13,32.3,-11.3,"""[30.92, 1.7, 105.89, 6.76, 42.2, 6.15]""","""[-23.03, -15.61, -25.9, -15.27, -10.26, -5.76, -6.29, -11.34, -7.5, -8.27, -2.41, -4.7, -10.91]""",2.0
sol,681,42,10,14,18,5,13,35.7,-10.4,"""[28.68, 101.14, 2.94, 40.64, 4.88]""","""[-24.61, -16.59, -16.69, -12.65, -0.82, -8.06, -6.29, -11.34, -7.5, -11.76, -2.69, -5.41, -10.91]""",1.9
sol,681,40,10,15,17,5,12,33.6,-10.7,"""[24.28, 99.9, 1.67, 38.66, 3.68]""","""[-17.21, -21.05, -14.93, -3.87, -8.95, -6.29, -12.27, -7.5, -12.26, -4.37, -7.22, -12.16]""",1.8
sol,681,48,10,16,14,4,10,38.5,-10.6,"""[23.16, 92.26, 1.67, 36.86]""","""[-23.06, -6.41, -8.95, -7.43, -14.79, -8.74, -12.48, -4.37, -7.52, -12.16]""",2.1
sol,681,36,10,17,13,3,10,48.2,-10.8,"""[20.0, 89.63, 34.94]""","""[-11.94, -10.4, -11.48, -16.48, -9.05, -0.19, -14.44, -5.77, -15.7, -12.64]""",1.6
sol,681,17,10,18,13,3,10,46.2,-12.1,"""[16.13, 89.63, 32.78]""","""[-14.46, -11.1, -11.48, -17.61, -11.09, -2.63, -14.82, -6.41, -15.7, -15.98]""",0.8
sol,681,74,10,19,9,3,6,44.7,-10.0,"""[11.87, 89.63, 32.55]""","""[-14.46, -12.54, -11.48, -11.75, -3.29, -6.41]""",3.3
sol,681,62,10,20,9,3,6,42.5,-10.9,"""[11.87, 84.96, 30.78]""","""[-10.69, -14.55, -13.66, -14.67, -4.74, -6.83]""",2.7
sol,681,41,10,21,9,3,6,40.1,-13.1,"""[10.41, 82.33, 27.71]""","""[-16.08, -14.55, -17.67, -14.67, -7.59, -7.88]""",1.8
sol,681,27,10,22,9,3,6,36.9,-13.9,"""[7.46, 82.33, 21.04]""","""[-16.08, -14.55, -17.67, -16.67, -9.45, -9.22]""",1.2
sol,681,11,10,23,9,3,6,33.8,-14.9,"""[2.87, 77.57, 21.04]""","""[-16.08, -15.45, -17.67, -18.72, -11.53, -10.16]""",0.5
sol,681,5,10,24,9,3,6,32.7,-15.4,"""[1.49, 75.61, 21.04]""","""[-18.06, -15.45, -17.67, -19.35, -11.53, -10.16]""",0.3
sol,681,221,11,6,67,23,44,20.5,-5.7,"""[2.46, 52.27, 12.65, 1.76, 9.48, 3.74, 2.39, 5.49, 7.23, 0.75, 4.96, 116.06, 0.29, 2.62, 9.45, 0.3, 5.45, 6.36, 28.49, 2.02, 14.19, 164.35, 17.57]""","""[-1.8, -6.75, -12.49, -10.52, -4.9, -9.24, -4.92, -6.5, -14.48, -8.09, -9.75, -7.36, -4.35, -6.84, -5.11, -4.84, -6.07, -6.44, -2.51, -6.42, -4.49, -12.53, -3.26, -4.57, -6.85, -5.3, -3.95, -0.32, -1.81, -1.14, -3.88, -4.71, -5.92, -5.19, -3.66, -6.81, -5.79, -0.76, -4.47, -2.55, -8.79, -1.5, -6.26, -5.23]""",9.7
sol,681,226,11,7,49,17,32,24.9,-6.2,"""[50.12, 7.87, 0.64, 8.27, 2.67, 5.79, 3.55, 108.27, 1.62, 0.22, 9.45, 0.65, 42.26, 1.16, 13.89, 154.45, 13.02]""","""[-4.33, -7.86, -7.88, -5.37, -7.4, -15.03, -11.83, -12.38, -3.45, -5.75, -0.24, -5.32, -7.46, -5.97, -3.39, -4.19, -4.57, -2.29, -13.27, -8.73, -7.05, -5.56, -5.01, -0.68, -7.71, -0.35, -3.35, -5.94, -6.54, -10.05, -1.5, -6.79]""",10.0
sol,681,139,11,8,45,12,33,29.9,-6.6,"""[45.02, 2.0, 6.41, 0.56, 1.92, 87.37, 5.64, 8.82, 38.66, 12.05, 142.26, 7.56]""","""[-6.98, -10.94, -10.93, -6.34, -7.86, -18.68, -14.76, -15.18, -2.99, -4.62, -0.78, -6.07, -7.0, -4.07, -1.01, -8.0, -5.92, -2.16, -8.73, -1.77, -8.04, -6.63, -2.9, -8.31, -2.41, -1.03, -4.07, -0.93, -7.53, -9.4, -10.05, -2.07, -10.12]""",6.2
sol,681,164,11,9,38,11,27,33.6,-7.6,"""[43.14, 3.32, 1.92, 104.32, 3.05, 1.46, 7.74, 52.58, 10.94, 136.67, 4.88]""","""[-10.16, -11.77, -13.49, -9.28, -11.41, -17.69, -17.73, -2.86, -3.77, -6.19, -2.99, -1.52, -7.68, -8.33, -5.2, -1.01, -8.0, -7.7, -9.05, -4.86, -2.41, -5.08, -0.93, -9.4, -10.05, -3.87, -13.39]""",7.2
sol,681,190,11,10,29,8,21,43.4,-7.5,"""[39.01, 110.45, 0.32, 0.15, 6.94, 52.58, 9.95, 128.08]""","""[-14.54, -15.48, -10.59, -11.41, -19.19, -4.48, -8.19, -1.45, -2.48, -3.54, -8.37, -9.26, -1.95, -3.35, -8.46, -7.7, -5.64, -2.41, -6.76, -2.17, -9.4]""",8.4
sol,681,187,11,11,25,6,19,57.1,-8.2,"""[35.58, 109.82, 6.35, 44.4, 9.25, 137.42]""","""[-15.55, -20.42, -11.65, -22.81, -9.16, -8.76, -2.65, -3.34, -4.29, -1.95, -9.13, -9.63, -5.84, -1.68, -6.65, -2.41, -7.12, -2.79, -9.4]""",8.3
sol,681,32,11,12,22,4,18,47.8,-8.8,"""[32.55, 108.38, 43.16, 7.04]""","""[-20.42, -13.61, -23.36, -14.8, -9.58, -6.94, -5.85, -5.56, -1.95, -9.13, -10.52, -7.5, -3.86, -0.41, -7.58, -2.41, -4.37, -10.91]""",1.4
sol,681,17,11,13,20,5,15,38.0,-11.5,"""[29.81, 105.44, 6.76, 42.2, 5.62]""","""[-23.03, -15.61, -25.9, -14.8, -12.65, -9.94, -10.12, -8.06, -6.29, -11.34, -7.5, -8.83, -2.69, -4.7, -10.91]""",0.8
sol,681,34,11,14,18,5,13,35.3,-10.9,"""[25.79, 102.4, 3.26, 40.4, 4.68]""","""[-24.61, -16.59, -17.87, -13.37, -0.82, -8.95, -6.29, -12.27, -7.5, -12.26, -3.64, -5.41, -12.16]""",1.5
sol,681,32,11,15,17,5,12,33.3,-11.2,"""[24.28, 99.9, 1.67, 37.58, 2.92]""","""[-17.21, -23.06, -15.66, -4.79, -8.95, -6.29, -13.19, -8.74, -13.34, -3.64, -7.22, -12.16]""",1.4
sol,681,60,11,16,13,4,9,38.0,-10.2,"""[21.21, 92.26, 1.67, 36.86]""","""[-10.85, -8.95, -7.43, -14.91, -8.74, -13.68, -4.37, -7.52, -15.52]""",2.6
sol,681,40,11,17,12,3,9,46.4,-10.9,"""[16.13, 89.63, 33.41]""","""[-11.94, -10.4, -11.48, -17.61, -9.85, -0.19, -5.01, -15.7, -15.98]""",1.8
sol,681,27,11,18,12,3,9,44.8,-11.9,"""[11.87, 89.63, 32.78]""","""[-12.76, -11.1, -11.48, -20.24, -11.09, -2.09, -6.41, -15.7, -15.98]""",1.2
sol,681,64,11,19,9,3,6,42.7,-10.6,"""[11.87, 84.96, 31.13]""","""[-14.46, -12.54, -13.66, -13.06, -3.29, -6.77]""",2.8
sol,681,60,11,20,9,3,6,41.7,-10.8,"""[10.41, 84.96, 29.85]""","""[-11.64, -14.55, -13.66, -13.4, -4.52, -7.21]""",2.7
sol,681,40,11,21,9,3,6,39.7,-13.0,"""[7.46, 82.33, 29.3]""","""[-16.08, -14.55, -17.67, -14.67, -7.59, -7.54]""",1.8
sol,681,23,11,22,9,3,6,35.4,-13.8,"""[2.87, 82.33, 21.04]""","""[-16.08, -15.45, -17.67, -17.19, -7.59, -8.84]""",1.0
sol,681,11,11,23,9,3,6,33.8,-14.9,"""[2.87, 77.57, 21.04]""","""[-16.08, -15.45, -17.67, -18.72, -11.53, -10.16]""",0.5
sol,681,1,11,24,9,2,7,47.8,-13.4,"""[75.61, 20.01]""","""[-1.62, -18.06, -15.84, -18.11, -18.72, -11.53, -10.16]""",0.1
sol,681,202,12,6,67,22,45,21.0,-5.8,"""[2.46, 50.12, 12.65, 1.76, 9.48, 3.74, 2.61, 5.05, 7.23, 0.75, 4.96, 116.06, 0.29, 2.62, 9.45, 4.81, 6.36, 26.86, 2.02, 13.89, 162.17, 17.57]""","""[-1.8, -7.06, -12.29, -10.52, -8.29, -9.24, -4.73, -6.5, -14.48, -8.09, -9.75, -9.02, -4.35, -6.84, -5.11, -4.64, -6.07, -6.82, -2.51, -6.39, -4.93, -12.53, -4.12, -4.57, -10.42, -5.3, -5.33, -1.08, -1.81, -1.14, -3.88, -5.32, -5.92, -5.19, -3.66, -6.81, -4.44, -0.35, -0.76, -4.42, -2.55, -8.79, -1.5, -6.26, -5.23]""",8.9
sol,681,201,12,7,49,15,34,27.5,-6.2,"""[49.39, 6.49, 8.27, 2.67, 5.79, 3.55, 108.27, 1.62, 0.22, 9.45, 40.87, 1.16, 12.8, 148.5, 13.02]""","""[-5.83, -8.43, -7.88, -5.37, -7.4, -17.0, -12.66, -12.38, -1.18, -3.45, -6.75, -0.24, -5.32, -7.46, -5.97, -3.39, -7.21, -4.57, -2.29, -13.27, -8.73, -7.05, -5.56, -5.01, -0.68, -7.71, -0.35, -0.04, -1.89, -6.67, -9.4, -10.05, -1.5, -7.88]""",8.9
sol,681,155,12,8,44,13,31,27.6,-6.6,"""[45.02, 3.27, 5.57, 0.56, 1.92, 87.37, 5.64, 6.76, 8.82, 38.66, 11.37, 136.67, 7.56]""","""[-8.33, -10.94, -11.18, -6.34, -8.53, -15.04, -15.18, -2.99, -4.62, -7.94, -2.62, -6.07, -7.0, -4.07, -1.01, -8.0, -5.92, -2.16, -8.73, -7.1, -2.9, -8.31, -2.41, -1.03, -4.07, -0.93, -7.53, -9.4, -10.05, -2.33, -10.53]""",6.9
sol,681,197,12,9,34,11,23,32.7,-7.1,"""[41.3, 2.43, 1.92, 104.32, 3.37, 1.46, 7.74, 52.58, 12.13, 128.08, 4.88]""","""[-10.92, -11.77, -13.49, -9.46, -11.41, -17.73, -3.3, -3.77, -5.49, -3.33, -0.64, -7.68, -8.33, -5.62, -1.01, -8.0, -7.7, -4.86, -2.41, -5.08, -0.93, -9.4, -10.05]""",8.7
sol,681,185,12,10,29,8,21,43.0,-7.5,"""[35.58, 110.45, 0.59, 0.15, 7.74, 51.27, 9.95, 128.08]""","""[-14.54, -14.45, -10.59, -11.93, -19.19, -6.05, -8.19, -2.65, -2.89, -2.57, -9.57, -8.88, -1.95, -1.01, -8.46, -7.7, -6.65, -2.41, -6.76, -2.17, -9.4]""",8.2
sol,681,166,12,11,26,6,20,57.2,-8.8,"""[35.58, 109.82, 6.49, 44.4, 9.25, 137.42]""","""[-16.31, -20.42, -11.65, -22.81, -9.16, -8.76, -5.37, -5.85, -4.29, -9.93, -1.95, -9.13, -10.52, -7.5, -2.18, -6.65, -2.41, -7.12, -3.11, -10.91]""",7.3
sol,681,35,12,12,21,5,16,39.7,-10.2,"""[30.92, 108.38, 9.04, 43.16, 7.04]""","""[-21.36, -14.77, -24.22, -14.8, -9.87, -8.52, -5.85, -5.56, -1.95, -9.13, -12.83, -7.5, -8.83, -2.69, -4.37, -10.91]""",1.6
sol,681,40,12,13,19,5,14,38.3,-10.8,"""[29.51, 107.29, 6.76, 42.2, 5.62]""","""[-23.03, -15.61, -15.14, -12.65, -9.94, -10.12, -8.06, -6.29, -11.34, -7.5, -12.26, -3.64, -4.7, -10.91]""",1.8
sol,681,27,12,14,18,5,13,35.0,-11.3,"""[24.28, 102.4, 2.94, 40.64, 4.68]""","""[-24.61, -16.59, -18.31, -14.93, -3.87, -8.95, -6.29, -11.34, -8.74, -12.48, -3.64, -5.65, -12.16]""",1.2
sol,681,42,12,15,16,5,11,32.8,-11.1,"""[21.63, 99.9, 1.67, 37.34, 3.58]""","""[-18.11, -23.06, -6.41, -8.95, -6.29, -13.19, -8.74, -13.34, -4.5, -7.22, -12.16]""",1.9
sol,681,56,12,16,13,4,9,38.5,-10.8,"""[19.63, 96.47, 0.88, 36.86]""","""[-10.85, -9.99, -7.43, -16.48, -9.54, -13.82, -6.41, -7.52, -15.52]""",2.5
sol,681,37,12,17,12,3,9,45.8,-11.0,"""[14.36, 89.63, 33.41]""","""[-11.94, -10.4, -11.48, -16.65, -10.47, -0.19, -6.59, -15.7, -15.98]""",1.7
sol,681,33,12,18,11,3,8,43.2,-12.0,"""[11.87, 84.96, 32.78]""","""[-14.46, -12.54, -11.48, -20.24, -12.4, -2.09, -7.21, -15.84]""",1.5
sol,681,62,12,19,9,3,6,42.1,-10.7,"""[10.09, 84.96, 31.36]""","""[-14.46, -12.54, -13.66, -13.06, -3.29, -7.3]""",2.7
sol,681,48,12,20,9,3,6,40.6,-12.2,"""[8.33, 84.96, 28.45]""","""[-10.69, -14.55, -17.67, -16.77, -4.92, -8.84]""",2.1
sol,681,34,12,21,9,3,6,38.2,-13.4,"""[4.64, 82.33, 27.71]""","""[-13.66, -14.55, -17.67, -16.77, -7.59, -10.16]""",1.5
sol,681,14,12,22,9,3,6,34.0,-14.7,"""[0.68, 80.32, 21.04]""","""[-16.08, -15.45, -17.67, -18.72, -9.45, -10.63]""",0.6
sol,681,4,12,23,9,2,7,47.8,-13.0,"""[75.61, 20.01]""","""[-0.28, -16.08, -15.45, -18.11, -18.72, -11.53, -10.75]""",0.2
sol,681,-13,12,24,9,2,7,45.5,-14.9,"""[73.41, 17.62]""","""[-3.32, -18.39, -15.84, -19.53, -18.72, -11.53, -17.18]""",-0.6
sol,681,192,13,6,65,22,43,20.7,-6.1,"""[1.27, 50.12, 12.65, 1.76, 9.48, 4.88, 3.36, 4.82, 7.23, 0.51, 4.96, 116.06, 0.29, 2.62, 9.45, 4.35, 6.36, 26.86, 2.02, 13.89, 154.45, 17.57]""","""[-2.62, -7.06, -12.29, -10.52, -8.05, -9.24, -4.38, -7.4, -14.48, -8.09, -9.75, -9.02, -4.35, -6.84, -5.11, -5.31, -7.05, -6.82, -2.72, -7.93, -12.53, -4.12, -4.57, -10.26, -5.3, -7.44, -5.33, -1.08, -1.81, -3.02, -3.88, -5.32, -5.19, -3.66, -6.23, -5.79, -0.35, -0.76, -4.7, -6.54, -8.79, -1.5, -5.23]""",8.5
sol,681,193,13,7,49,16,33,25.1,-6.3,"""[49.39, 6.49, 8.27, 0.94, 0.02, 2.67, 5.79, 3.55, 104.73, 1.62, 9.45, 38.66, 1.16, 12.05, 142.26, 14.08]""","""[-6.98, -8.9, -7.31, -5.79, -7.4, -17.0, -12.66, -10.56, -1.18, -6.75, -5.91, -7.46, -5.97, -3.39, -7.21, -4.57, -3.28, -13.27, -6.06, -7.05, -0.26, -5.56, -5.01, -1.57, -7.71, -0.35, -1.03, -1.89, -6.67, -9.4, -10.05, -1.81, -7.88]""",8.5
sol,681,170,13,8,42,13,29,28.6,-6.9,"""[45.02, 2.0, 6.18, 0.56, 1.92, 87.37, 5.5, 6.76, 8.82, 52.58, 10.97, 136.67, 7.56]""","""[-9.79, -10.94, -11.18, -6.73, -10.47, -16.42, -15.18, -2.99, -3.87, -1.25, -6.76, -7.0, -5.4, -1.01, -8.0, -5.92, -2.16, -8.73, -6.63, -2.9, -8.31, -2.41, -4.07, -0.93, -7.53, -9.4, -10.05, -3.87, -11.26]""",7.5
sol,681,189,13,9,34,11,23,32.7,-7.4,"""[41.3, 2.43, 1.92, 104.32, 2.52, 1.46, 6.38, 52.58, 11.77, 128.08, 6.81]""","""[-12.43, -13.49, -9.28, -11.41, -17.73, -3.3, -4.73, -5.49, -3.33, -1.52, -8.0, -8.33, -11.96, -1.01, -8.46, -7.7, -9.35, -4.86, -2.41, -5.08, -0.93, -9.4, -10.05]""",8.3
sol,681,184,13,10,29,8,21,43.3,-7.7,"""[35.58, 3.57, 110.45, 0.15, 7.74, 51.27, 9.25, 128.08]""","""[-15.55, -14.45, -11.65, -12.45, -19.19, -6.05, -8.19, -2.65, -2.48, -3.54, -9.57, -9.26, -2.12, -8.72, -7.7, -1.18, -5.64, -2.41, -6.76, -2.17, -9.4]""",8.1
sol,681,178,13,11,24,6,18,57.3,-9.2,"""[33.92, 108.38, 12.08, 44.4, 8.49, 136.27]""","""[-17.22, -17.78, -12.24, -22.81, -10.19, -8.76, -5.37, -5.85, -4.29, -1.95, -9.13, -10.52, -7.5, -7.05, -2.41, -7.12, -4.37, -10.91]""",7.8
sol,681,31,13,12,21,5,16,39.5,-10.3,"""[30.92, 108.02, 9.04, 43.16, 6.15]""","""[-21.36, -13.61, -24.22, -12.91, -9.97, -8.52, -5.85, -5.56, -6.29, -9.13, -12.83, -7.5, -8.83, -3.64, -4.37, -10.91]""",1.4
sol,681,26,13,13,19,5,14,36.8,-11.3,"""[26.19, 102.4, 7.72, 42.2, 5.62]""","""[-23.03, -16.59, -16.79, -12.65, -12.71, -10.12, -8.06, -6.29, -11.34, -8.74, -12.26, -3.64, -4.74, -10.91]""",1.2
sol,681,19,13,14,18,5,13,34.3,-11.7,"""[23.16, 101.14, 3.26, 39.38, 4.68]""","""[-24.61, -16.88, -20.39, -15.66, -3.87, -8.95, -6.29, -12.27, -8.74, -12.59, -3.64, -6.29, -12.16]""",0.8
sol,681,57,13,15,15,5,10,32.9,-10.7,"""[21.63, 99.9, 1.67, 37.58, 3.58]""","""[-18.11, -10.85, -8.95, -7.43, -13.61, -9.54, -13.34, -5.01, -7.52, -12.16]""",2.5
sol,681,48,13,16,12,4,8,36.5,-12.2,"""[19.63, 89.63, 1.67, 34.94]""","""[-10.85, -10.11, -11.48, -16.48, -10.88, -6.41, -15.7, -15.52]""",2.1
sol,681,34,13,17,12,3,9,45.8,-11.4,"""[14.36, 89.63, 33.41]""","""[-12.76, -10.4, -11.48, -17.61, -11.8, -0.19, -6.77, -15.7, -15.98]""",1.5
sol,681,68,13,18,9,3,6,42.9,-10.1,"""[11.0, 84.96, 32.78]""","""[-14.46, -12.54, -11.48, -12.4, -2.63, -7.21]""",3.0
sol,681,54,13,19,9,3,6,41.5,-11.7,"""[8.85, 84.96, 30.78]""","""[-14.97, -14.55, -13.66, -15.2, -3.29, -8.41]""",2.4
sol,681,41,13,20,9,3,6,39.3,-12.8,"""[5.2, 84.96, 27.71]""","""[-14.11, -14.55, -17.67, -16.77, -4.74, -8.84]""",1.8
sol,681,25,13,21,9,3,6,36.0,-13.8,"""[4.64, 82.33, 21.04]""","""[-16.08, -14.55, -17.67, -16.77, -7.59, -10.16]""",1.1
sol,681,12,13,22,9,3,6,33.4,-14.7,"""[0.68, 79.57, 20.01]""","""[-16.08, -15.45, -17.67, -18.72, -9.45, -10.63]""",0.5
sol,681,0,13,23,9,2,7,46.7,-13.4,"""[73.41, 20.01]""","""[-2.0, -16.08, -15.45, -18.11, -19.37, -11.53, -10.96]""",-0.0
sol,681,-15,13,24,9,2,7,45.5,-15.3,"""[73.41, 17.62]""","""[-5.38, -18.39, -15.84, -18.28, -20.3, -11.53, -17.18]""",-0.7
sol,681,204,14,6,64,22,42,20.6,-6.0,"""[0.72, 50.12, 12.65, 9.48, 4.88, 3.36, 4.82, 7.23, 0.75, 4.96, 115.56, 0.29, 4.71, 0.22, 9.45, 4.35, 6.36, 26.86, 2.02, 13.89, 153.87, 17.57]""","""[-2.87, -7.06, -12.29, -11.07, -5.16, -9.24, -4.38, -7.4, -15.48, -8.09, -9.75, -7.36, -1.18, -4.35, -6.84, -5.11, -5.31, -7.05, -6.82, -3.09, -7.93, -4.12, -4.57, -10.26, -5.3, -7.44, -5.33, -4.77, -3.02, -2.83, -5.32, -5.19, -4.25, -6.81, -5.79, -0.35, -0.76, -3.95, -6.54, -8.79, -1.5, -5.23]""",9.0
sol,681,196,14,7,48,17,31,24.0,-6.8,"""[46.63, 6.49, 8.27, 1.7, 0.87, 3.13, 5.79, 3.55, 104.73, 1.62, 8.4, 9.19, 38.66, 1.25, 12.05, 142.26, 13.02]""","""[-6.98, -8.43, -14.55, -7.88, -5.79, -7.69, -18.68, -12.66, -12.38, -1.18, -6.75, -4.77, -7.93, -3.39, -7.21, -4.57, -3.28, -11.25, -5.83, -7.05, -5.01, -1.57, -7.71, -0.35, -1.03, -1.89, -5.85, -9.4, -10.05, -1.5, -8.01]""",8.7
sol,681,176,14,8,42,13,29,29.8,-7.3,"""[44.04, 0.18, 6.18, 0.56, 1.92, 105.58, 5.5, 2.88, 8.82, 55.94, 10.97, 136.67, 7.56]""","""[-9.79, -10.94, -11.18, -6.77, -10.47, -16.42, -15.18, -4.4, -3.87, -7.94, -2.62, -6.76, -7.0, -5.4, -1.01, -8.0, -5.92, -8.73, -6.63, -4.55, -8.31, -2.41, -4.07, -0.93, -7.53, -9.4, -10.05, -3.87, -10.53]""",7.8
sol,681,179,14,9,35,11,24,32.6,-7.5,"""[40.76, 2.43, 1.92, 104.32, 2.52, 1.46, 7.74, 52.58, 12.13, 128.08, 4.88]""","""[-12.43, -13.49, -9.46, -11.41, -17.73, -4.48, -5.77, -5.49, -3.42, -0.61, -8.0, -8.33, -11.96, -1.01, -8.46, -7.7, -9.35, -7.1, -4.55, -2.41, -5.04, -1.56, -9.4, -10.05]""",7.9
sol,681,194,14,10,28,8,20,43.2,-7.5,"""[35.58, 3.57, 109.82, 0.59, 7.74, 51.27, 9.25, 128.08]""","""[-16.31, -14.27, -11.65, -19.19, -6.05, -9.58, -2.65, -2.48, -2.57, -9.81, -8.88, -2.12, -9.61, -7.7, -1.68, -5.64, -2.41, -6.76, -2.17, -9.4]""",8.6
sol,681,17,14,11,25,5,20,40.3,-9.2,"""[33.92, 108.38, 6.44, 44.4, 8.17]""","""[-17.22, -17.78, -12.24, -22.81, -10.19, -11.11, -5.37, -3.84, -4.29, -9.93, -6.29, -9.13, -10.52, -7.5, -2.62, -7.62, -2.41, -7.83, -4.37, -10.91]""",0.8
sol,681,24,14,12,21,5,16,39.1,-10.7,"""[29.78, 107.29, 9.04, 43.16, 6.15]""","""[-21.36, -14.46, -24.22, -12.91, -13.16, -8.52, -5.85, -5.56, -6.29, -9.13, -13.91, -7.5, -8.65, -3.64, -4.37, -10.91]""",1.1
sol,681,44,14,13,18,5,13,36.7,-10.7,"""[27.27, 102.4, 6.76, 41.41, 5.62]""","""[-23.03, -16.59, -16.79, -14.23, -3.87, -8.06, -6.29, -11.34, -8.74, -9.86, -3.64, -5.41, -11.14]""",2.0
sol,681,13,14,14,18,5,13,33.9,-12.0,"""[21.63, 101.14, 3.26, 38.66, 4.68]""","""[-24.61, -16.88, -20.39, -16.59, -3.87, -9.27, -7.43, -12.27, -8.74, -13.34, -3.64, -6.29, -12.16]""",0.6
sol,681,66,14,15,14,5,9,31.8,-10.2,"""[19.63, 97.16, 1.67, 36.86, 3.58]""","""[-18.11, -5.34, -8.95, -11.48, -13.19, -8.74, -5.01, -9.22, -12.16]""",2.9
sol,681,43,14,16,12,4,8,35.0,-12.0,"""[15.25, 89.63, 1.67, 33.41]""","""[-10.85, -9.99, -11.48, -16.48, -9.85, -6.41, -15.7, -15.52]""",1.9
sol,681,45,14,17,11,3,8,44.4,-10.9,"""[14.86, 84.96, 33.41]""","""[-12.76, -10.4, -11.48, -17.61, -12.4, -0.19, -6.77, -15.98]""",2.0
sol,681,66,14,18,9,3,6,42.5,-10.2,"""[10.09, 84.96, 32.44]""","""[-14.46, -12.54, -11.48, -13.06, -2.63, -7.21]""",2.9
sol,681,48,14,19,9,3,6,41.3,-12.6,"""[8.33, 84.96, 30.61]""","""[-14.97, -14.55, -17.67, -16.77, -3.29, -8.41]""",2.1
sol,681,41,14,20,9,3,6,39.3,-12.7,"""[5.2, 84.96, 27.71]""","""[-13.66, -14.55, -17.67, -16.77, -4.74, -8.84]""",1.8
sol,681,16,14,21,9,3,6,34.3,-14.5,"""[1.44, 80.32, 21.04]""","""[-18.06, -14.55, -17.67, -18.72, -7.59, -10.16]""",0.7
sol,681,8,14,22,9,3,6,32.7,-15.0,"""[0.68, 77.32, 20.01]""","""[-18.06, -15.45, -17.67, -18.72, -9.45, -10.63]""",0.4
sol,681,-5,14,23,9,2,7,45.5,-13.8,"""[73.41, 17.62]""","""[-2.0, -18.49, -15.45, -18.11, -20.0, -11.53, -10.75]""",-0.2
sol,681,-27,14,24,9,2,7,41.4,-15.8,"""[65.1, 17.62]""","""[-4.09, -21.58, -16.63, -18.28, -21.13, -11.53, -17.18]""",-1.2
sol,681,204,15,6,62,20,42,22.3,-5.8,"""[50.12, 12.65, 9.48, 5.96, 3.36, 2.93, 5.79, 3.55, 113.54, 0.29, 6.37, 0.22, 9.45, 4.35, 6.36, 26.37, 2.02, 13.89, 153.87, 15.61]""","""[-0.26, -2.62, -7.06, -12.29, -11.07, -8.29, -4.62, -7.4, -15.48, -8.09, -9.75, -7.06, -1.18, -4.35, -6.84, -5.11, -4.43, -6.82, -4.85, -7.93, -1.58, -12.53, -4.12, -2.73, -10.26, -4.45, -5.33, -5.33, -3.02, -2.83, -5.32, -5.19, -4.78, -6.23, -5.79, -0.35, -0.76, -4.8, -6.54, -8.79, -0.62, -5.3]""",9.0
sol,681,207,15,7,47,16,31,24.9,-6.1,"""[46.63, 6.49, 8.27, 2.11, 0.87, 3.13, 3.67, 104.73, 2.53, 2.88, 9.19, 38.66, 1.25, 12.05, 142.26, 13.02]""","""[-6.98, -8.43, -7.88, -6.34, -7.69, -18.68, -12.66, -9.04, -1.18, -6.75, -5.27, -7.93, -3.39, -1.01, -4.26, -4.57, -3.28, -10.42, -5.83, -5.61, -5.01, -1.57, -7.71, -0.35, -1.03, -3.35, -6.72, -9.4, -8.79, -1.5, -8.01]""",9.1
sol,681,157,15,8,43,12,31,31.3,-7.0,"""[42.19, 1.42, 5.61, 0.56, 1.92, 105.58, 2.88, 7.74, 52.58, 10.97, 136.67, 7.56]""","""[-9.79, -10.94, -11.18, -9.28, -8.53, -16.42, -15.18, -4.4, -3.45, -7.94, -2.62, -6.76, -7.0, -5.4, -1.01, -8.0, -4.86, -8.73, -7.74, -1.01, -6.63, -4.55, -8.31, -2.41, -4.07, -0.93, -7.81, -9.4, -10.05, -3.87, -10.12]""",6.9
sol,681,186,15,9,34,11,23,32.3,-7.3,"""[37.82, 2.05, 3.57, 105.58, 2.52, 1.46, 7.74, 51.27, 10.6, 128.08, 4.88]""","""[-12.43, -13.49, -10.59, -11.41, -17.73, -4.48, -5.17, -5.49, -4.75, -0.61, -9.21, -8.33, -1.01, -8.46, -5.92, -9.35, -7.1, -4.86, -2.41, -5.08, -1.56, -9.4, -10.05]""",8.2
sol,681,164,15,10,29,8,21,41.8,-8.1,"""[33.92, 0.89, 108.38, 0.59, 7.74, 45.48, 9.25, 128.08]""","""[-16.31, -14.45, -11.65, -12.45, -19.19, -6.05, -9.58, -2.65, -2.57, -9.81, -9.26, -1.95, -7.14, -9.61, -7.7, -1.68, -7.05, -2.41, -6.76, -2.17, -9.4]""",7.2
sol,681,27,15,11,23,5,18,40.8,-9.8,"""[32.28, 108.38, 12.08, 44.4, 7.04]""","""[-17.22, -20.42, -14.77, -22.81, -10.19, -11.11, -5.37, -3.84, -4.29, -6.29, -9.13, -10.52, -7.5, -7.62, -2.41, -7.83, -4.37, -10.91]""",1.2
sol,681,20,15,12,21,5,16,38.0,-10.6,"""[27.27, 104.23, 9.04, 43.16, 6.15]""","""[-21.36, -15.61, -23.68, -12.91, -13.0, -8.52, -5.85, -5.76, -6.29, -9.13, -11.63, -7.5, -9.34, -3.64, -4.7, -10.91]""",0.9
